url,category,date,headline,final_news
https://www.lahananews.com//%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%9C%E0%A4%BF%E0%A4%95-%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%9C%E0%A4%BE%E0%A4%B2-%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A5%81%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A5%8B%E0%A4%97%E0%A4%AF%E0%A4%BE-%E0%A4%AA%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,लहनान्युज | तछलाथ्व पुन्हिं ११३८ ( जुन २८ २०१८ ),सामाजिक सन्जाल दुरुप्रयोगया पिन्त ज्वन,"न्युज २४ टेलिभिजन पाखे प्रसारित “सीधा कुरा जनता” पाखें वःगु उजुरी छानवीनया घटनायात आधार दयेका सामाजिक सन्जालय् आपत्तिजनक, अमर्यादित शव्द छ्यला पोष्ट व कमेन्ट याःपिन्त प्रहरी ज्वःगु दु । प्रेस काउन्सिल व पदाधिकारीपिन्त सामाजिक नाप व्यक्तिगत जिवनय् व मान प्रतिष्ठा तक आघात यासे, स्यायेगु तक धम्की बिइगु खँ पोष्ट याःगु सुचःया आधारय् महाशाखाय् निम्हेसित ज्वःगु दु । येँया टेकुपाखें विनोद गौतम व विष्णु ढकालयात नवलपरासपाखे सुनवल ज्वःगु खः । ज्वःपिन्त विद्युतिय कारोवार ऐन अन्तर्गत अनुसन्धान कारवाहीया लागि थौं हे महानगरीय प्रहरी परिसर, यें छ्वःगु दु । "
https://www.lahananews.com//%E0%A4%B8%E0%A4%9F%E0%A4%B0-%E0%A4%A4%E0%A4%9B%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A4%BE-%E0%A4%96%E0%A5%82-%E0%A4%AA%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,नृपेन्द्रलाल श्रेष्ठ | तछलाथ्व सप्तमी ११३८ ( जुन २० २०१८ ), सटर तछ्याना खू पिन्त ज्वन ,"येँ महानगरपालिका वडा नं. ७ चाबहिलया  चुच्चेपाटी भाटभटेनी च्वंगु गोल्छा अर्गनाईजेशनपाखें संचालित हिम ईलेक्टोनिक, सामसुङ्ग मोवाइल सोरुमया सटर तछ्याना  सामसुङ्गया थी थी मोबाइल ८३ गः व नगद  याना करिव २८,१८,९२० तकाया ध्यवा बराबर खुया यंकुगु खः । इमित मुद्दाया आवश्यक कानूनी कारबाहीया लागि महानगरीय प्रहरी परिसर बृत्त गौशाला छ्वंगु दु ।"
https://www.lahananews.com//%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A5%8C%E0%A4%B2%E0%A5%8B-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B6-%E0%A4%95%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A4%B2%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A5%80%E0%A4%AF%E0%A4%BE-%E0%A4%B8%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%BE%E0%A4%B2%E0%A4%95-%E0%A4%B2%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,ने.सं. ११३८ चिल्लागा षष्ठी (७ फेब्रुअरी २०१८),'सुनौलो प्रकाश कन्सल्टेन्सी'या सञ्चालक लामायात ज्वन,देशं पिने ज्या याःवनेगु नितिं यूरोप छ्वयाबी धकाः ठगी याःगु द्वपनय् छम्हेसित येँपाखें ज्वंगु दु । मकवानपुर भीमफेदी छेँ जुयाः थौंकन्हय् येँया सामाखुसीइ सुनौलो प्रकाश कन्सल्टेन्सीया सञ्चालक आर्यन लामायात महानगरीय अपराध महाशाखाया पुचलं ज्वंगु खः । लामां स्पेन व पोर्चुगलय् लजगाःया नितिं छ्वयाबी धकाः थीथी मनूतपाखें ३३गू लख तका धेबा ठगी याःगु उजुरीया लिधंसाय् वय्कःयात ज्वंगु महाशाखाया एसपी नरेन्द्रप्रसाद उप्रेतीं जानकारी बियादिल । लामां यूरोप मछ्वयेवं पीडित हिराकाजी बस्नेतं धेबा लित बीत माग याःगु इलय् ‘बाउन्स चेक’ बियाः ठगी याःगु खः ।  अनुसन्धानया झ्वलय् लामां मोहन प्रधान व कारसाङ तामाङ्गयात कतार एअरवेजय् ज्याया नितिं तयाबी धकाः ३गू लख ५०द्वः तका ठगी याःगु नं सीदुगु दु । लामायात माःकथंया कारवाहीया नितिं महानगरीय प्रहरी परिसर टेकुइ छ्र्वःगु नं एसपी उप्रेतिं जानकारी बियादिल ।  नापं परिसरं लामायात ठगी मुद्दा दर्ता यासें कारवाही नं न्ह्याकूगु दु । परिसरले उनलाई ठगी मुद्दा दर्ता गरी कारबाही अघि बढाएको छ ।
https://www.lahananews.com//%E0%A4%98%E0%A5%81%E0%A4%B8%E0%A4%B2%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82-%E0%A4%B8%E0%A4%B6%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%B0%E0%A5%80%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,"लहनान्युज | ने.सं. ११३९ बछलागा २ (२० मे, २०१९), सोमवाः",घुसलिसें सशस्त्र प्रहरीयात ज्वन,सशस्त्र प्रहरी बलया ४१ नम्बर गुल्म हेडक्वार्टर बुटवलय् ज्या यानाच्वंम्ह सशस्त्र प्रहरी जवान भेषेन्द्र के.सी. १०द्वः तका घुसलिसें ज्वंगु दु । व्यापारीलिसे लय्लय् पतिकं धेबा मब्यूसा सामान जफत यानाः कुनाबीगु ख्याच्वः बियाः घुस काःगु द्वपनय् अख्तियार दुरुपयोग अनुसन्धान आयोग बुटवलया पुचलं वयात क्वाःक्वाः ज्वंगु खः । व्यापारीलिसे घुस कयाच्वंगु अवस्थाय् बुटवलया टप टेन मम एण्ड खाजा घरपाखें नियन्त्रणय् काःगु अख्तियारं न्ह्यथंगु दु ।
https://www.lahananews.com//%E0%A4%9C%E0%A4%BE%E0%A4%B2%E0%A5%80-%E0%A4%A8%E0%A5%8B%E0%A4%9F-%E0%A4%B2%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82-%E0%A4%9B%E0%A4%97%E0%A5%81-%E0%A4%AA%E0%A5%81%E0%A4%9A%E0%A4%83%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,"कछलाथ्व पुन्हि ११४२, मंसीर ३ शुक्रवाः",जाली नोट लिसें छगु पुचःयात ज्वन,"जाली नोट छापे यानाच्वंगु छगू पुचःयात प्रहरीं नियन्त्रणय् काःगु दु ।  ज्वंपिंलय् सिन्धुपाल्चोकया ५६दँया गोमा श्रेष्ठ, ४१ दँया  पुष्पा थापामगर, १९ दँया चिरञ्जीवी जोती, २३ दँया सुजन जोती व रामेछाप सिरुवारीया २६दँया समरोज थापामगर दु ।  प्रहरी वृत्त बौद्धया टोलीं बूढानीलकण्ठ नगरपालिका–११ कपनस्थित समरोज थापामगरया कोठाय् नक्कली ध्यबा छापे यायेत रङ्गीन प्रिन्ट यानाच्वंगु अवस्थाय् ५म्हसित ज्वंगु खः । उमिगु पाखें ६५द्वः ३सः व ३५तका बरामद जूगु दु । महानगरीय प्रहरी बृत बौद्धया प्रमुख ढुन्डीराज न्यौपानें गोकर्णेश्वर नगरपालिका–७ दक्षिणढोकाय् जाली ध्यबा ज्वना सामान यानाच्वंगु अवस्थाय् गोमा श्रेष्ठयात शङ्कास्पद अवस्थाय् लुइका खानतलासी याःबलय् सच्छिया २९ गू थान नक्कली नोटलिसें ज्वनेज्या जूगु जानकारी बियादील । ज्वंम्ह श्रेष्ठं बिउगु बयानया लिधंसाय् थप ४म्हसित नक्कली ध्यबा छापे यायेत छ्यलिगु मेसिनलिसें नियन्त्रणय् काःगु खः । ज्वंपिंपाखें प्रहरीं सक्कली थें हे खनेदइगु सच्छिया ५ सः व द्वःछिया नोट लुइकुगु खः ।  जाली नोट कारोबारीतयेसं सच्छि दरया  १५सः थान नक्कली नोट बजारय् छ्वयेधुकुगु प्रहरी अनुसन्धानपाखें लूगु बौद्ध प्रहरीं बिउगु दु । प्रहरीं जालीनोट दयेकेत छ्यलिगु प्रिन्टर मेसिन, भ्वँ, भ्वँ टिकेट छय्लिगु फेभिकोल, मोबाइल, लालीगुँरास छाप व कैंची लुइकुगु दु ।  जाली नोट बजारय् दूगु जुइ फइगु धका प्रहरीं सचेत जुइत इनाप याःगु दु ।"
https://www.lahananews.com//%E2%80%9C%E0%A4%95%E0%A4%AE%E0%A5%8D%E0%A4%AC%E0%A5%8B%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%9B%E0%A5%8D%E0%A4%B5%E0%A4%AF%E0%A4%BE-%E0%A4%AC%E0%A4%BF%E0%A4%87-%E0%A4%A7%E0%A4%95%E0%A4%BE-%E0%A4%A0%E0%A4%97%E0%A5%80-%E0%A4%AF%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A5%87%E0%A4%B8%E0%A4%BF%E0%A4%A4-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8%E2%80%9D,अपराध,लहनान्युज | दिल्लागा चौथी ११३८ ( अगष्ट १ २०१८ ),“कम्बोडिया छ्वया बिइ धका ठगी याम्हेसित ज्वन”,"वैदेशिक रोजगारीया लागि कम्बोडियाय् क्यासिनाया सेक्युरीटी गार्डय् १ लाख तलब नाप मेमेगु सुबिधा धइ धका थी थी लोभ क्यना छम्ह मनूयाके ३ लाख ५० द्धः निसे ६ लाख तका जम्मा ८८,३९,००० नगद (अठासी लाख उनान्चालिस द्धः ) नाप पासपोर्ट तक कया ठगे याम्ह सुमन बस्नेत प्रहरी ज्वंगु दु ।  निसे बैंकक जुया कम्बोडिया तक यका अन अलपत्र याना ठगी याःगु द्धपनय् कुल बहादुर तामाङ नाप झींगुम्हेसित महाशाखां न्ह्यब्बगु आधारय् महाशाखा पाखें खटे जुया वंपि  प्रहरी पुचलं सुमन बस्नेतयात येँया वडा नं. १६ माछापोखरीपाखें ज्वःगु खः । थप अनुसन्धान नाप कारबाहीया लागी महानगरीय प्रहरी परिसर येँ छ्वःगु दु । "
https://www.lahananews.com//node/10192,अपराध,"लहनान्युज | कछलाथ्व पुन्हि ११४२, मंसीर ३ शुक्रवाः",कानुन व्यवसायीपिन्त ब्बःबिउपि निम्हेसित प्रहरी ज्वन,नेपाल बार एसोसिएशनया कार्यालय परिसरय् कानुन व्यवसायीपिन्त न्ह्यनेलाथे ब्बःबिउपि निम्हेसित ज्वंगु दु। तीर्थ ढकाल व सीताराम श्रेष्ठयात प्रहरीं ज्वंना येँया टेकइ अपराध महाशाखाय् तयातःगु खः। उमिसं म्हिगः ध्यवा नया जथाभाबी मुद्दा स्वउगु धका कानुन व्यवसायीपिन्त ब्बबिउगु खः। उमिगु बारे थप अनुसन्धान जुयाच्वंगु धका प्रहरीं धाउगु दु।
https://www.lahananews.com//node/10197,अपराध,"लहनान्युज | कछलाथ्व पुन्हि ११४२, मंसीर ३ शुक्रवाः",विमानस्थलय् २ किलो लुँ बरामद,त्रिभुवन अन्तर्राष्ट्रिय विमानस्थलय् २ किलो लुँ बरामद याउगु दु। थौं शुक्रबाः दुबईपाखे वंपि निम्ह यात्रुपाखे उगु लुँ बरामद याउगु खः। प्रहरीं बिउगु जानकारी कथं दाङया सीताराम चौधरी व सिरहाया सरोज सहानीपाखे उगु लुँ बरामद यानागु धका धाउगु दु।
https://www.lahananews.com//%E0%A4%AC%E0%A5%88%E0%A4%A4%E0%A4%A1%E0%A5%80%E0%A4%87-%E0%A4%9C%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%80-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8%E0%A4%BE%E0%A4%B5%E0%A4%83%E0%A4%97%E0%A5%81-%E0%A4%9C%E0%A4%BF%E0%A4%AA-%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%9F%E0%A4%A8%E0%A4%BE-%E0%A4%9C%E0%A5%81%E0%A4%AF%E0%A4%BE%E0%A4%83-%E0%A5%AC%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%AE%E0%A4%A8%E0%A5%82%E0%A4%A4-%E0%A4%B8%E0%A4%BF%E0%A4%A4,अपराध,"लहनान्युज | कछलागा तृतीया ११४२, मंसीर ६ सोमवाः",बैतडीइ जन्ती ज्वनावःगु जिप दुर्घटना जुयाः ६म्ह मनूत सित,"बैतडीइ जन्ती ज्वनावःगु जिप दुर्घटना जुयाः ६म्ह मनूत सीगु दु ।  दशरथचन्द नगरपालिका– २ देहिमाडौं जन्ती ज्वनाः दशरथचन्द नगरपालिका– ६ सिमायलपाखे वनाच्वंगु म १ ज ३१० नम्बरया जिप दशरथचन्द राजमार्गया गोठलापानी–झुलाघाट सडक खण्ड अन्तर्गत दशरथचन्द नगरपालिका– ४ कलु वा ड मोडय् दुर्घटनाय् लाःगु खः ।  जिपय् दुपिं ७म्ह मध्ये ५म्ह घटनास्थलय् सीगु खःसा छम्ह वासः याकेत अस्पताल यंकाच्वंगु ईलय् सीगु धागु दु । दुर्घटनाय् लानाः तच्वयेक्क घाःपाः जूम्ह जिप चालकयात वासः याकेत धनगढी यंकाच्वंगु ईलय् लँपुइ हे सीगु बैतडीया प्रहरी प्रवक्ता प्रहरी निरीक्षक दर्शन खड्कां जानकारी बियादिल ।  दुर्घटनाय् लानाः ४८दँया राजेन्द्रबहादुर चन्द, ३८दँया धनबहादुर चन्द, ६५दँया प्रेमबहादुर चन्द, ६५दँ दुम्ह तारासिंह थापा, ५८दँ दुम्ह खेमसिंह कार्की व चालक डडेल्धुराय्च्वंम्ह ४०दँया दीपक माली खः ।  दुर्घटनाय् लानाः न दशरथचन्द नगरपालिका– ६ या ४८दँया हर्कबहादुर चन्द घाःपाः जूगु दु । जिप सडकं ७सः मिटर क्वये कुतुवंगु खः ।"
https://www.lahananews.com//node/10231,अपराध,"लहनान्युज | कछलागा तृतीया ११४२, मंसीर ६ सोमवाः",प्रहरीं धुँया छ्यंगु बरामदयात,प्रहरीं धुँया छ्यंगु नाप छम्हेसित ज्वंगु दु। तुलसीपुर उपमहानगरपालिका–५ या ३१ दँ दुम्ह महेश खडका नाप निम्हेसित ज्वंगु खः। उमित घोराही उपमहानगरपालिका–१६ गडुवापाखे छपाः धुँया छ्यंगु नाप आइतबाः बहनि प्रहरीं ज्वंगु खः। घोराहीपाखे तुलसीपुरपाखे वनाच्वंपि रा २ प २६६ नम्बरया मोटरसाइकल जिल्ला प्रहरी कार्यालय दाङं खटे जुपि प्रहरीं जाँच यायेगु झ्वलय उपि च्वना वंगु मोटरसाइकलय् धुँया छ्यंगु बरामद याउगु खः। थप अनुसन्धान जुयाच्वंगु दु धका प्रहरीं धाउगु दु।
https://www.lahananews.com//node/10226,अपराध,"लहनान्युज | कछलागा तृतीया ११४२, मंसीर ६ सोमवाः",सब इन्जिनियर केसीविरुद्ध विशेष अदालतय् मुद्दा दायर,जलस्रोत तथा सिंचाइ विकास डिभिजन कार्यालय येँया सब इन्जिनियर दिपेन्द्र कुमार केसीविरुद्ध विशेष अदालत काठमाडौंय् मुद्दा दायर याउगु दु। अख्तियार दुरुपयोग अनुसन्धान आयोगं इन्जिनियर केसीविरुद्ध २ लाख रुपैयाँ भ्रष्टाचार यउागु आरोपय् सोमबाः मुद्दा दायर याउगु खः। इन्जिनियर केसीं कलभर्ट निर्माण कार्यया ठेक्का सम्झौता बमोजिम कार्य सम्पन्न याना लिपागु बिल भुक्तानी बिइगु झ्वलय् सेवाग्राहीनाप घुस काउगु उजुरीया आधारय् अख्तियारया टोलीं २०७८ असोज १९ गते ज्वंगु खः।
https://www.lahananews.com//%E0%A4%B9%E0%A5%87%E0%A4%9F%E0%A5%8C%E0%A4%82%E0%A4%A1%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%AC%E0%A4%B8%E0%A4%AF%E0%A4%BE-%E0%A4%A0%E0%A4%95%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A4%82-%E0%A4%A8%E0%A4%BF%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%B8%E0%A5%80%E0%A4%A4,अपराध,"कछलाथ्व तुतीया ११४२, कात्तिक २१ आइतबाः",हेटौंडाय् बसया ठक्करं निम्ह सीत,"हेटौँडाया नेवारपानीइ शनिबाः बहनी देउसी म्हिताच्वंगु पुचःयात बसं क्यलाब्यूबलय् निम्ह सीगु दुसा च्याम्ह घाःपाः जूगु दु ।  हेटौंडां चितवनपाखे वनाच्वंगु बागमती प्रदेश ३, ००१ ख ०९३६ ल्याःया बसं हेटौँडा उपमहानगरपालिका १५ नेवारपानीइ देउसी म्हिताच्वंगु स्थानीयया पुचःयात ठक्कर ब्यूगु खः ।  घटनाय् हेटौंडा उपमहानगर १५ या सुजन विष्ट व चितवनयाम्ह प्रेम सिंह मदुगु जिल्ला प्रहरी ज्याकू मकवानपुरं न्ह्यथंगु दु । बसया ठक्करं घाःपाः जूपिं ८म्हेसित चितवन मेडिकल कलेजय् वासः यानाच्वंगु दु ।  घाःपाः जूपिंमध्ये छम्हेसिया अवस्था तच्वः दुगु प्रहरीं न्ह्यथंगु दु । बस चालकयात प्रहरीं ज्वनेधुंकूगु दु ।  घटना धुंकाः स्थानीयं बस च्याकाब्यूगु दुसा मि स्यायेत वंगु दमकलय् नं तोडफोडया कुतः यायेधुंकाः प्रहरीं लाठीचार्ज याःगु खः ।"
https://www.lahananews.com//%E0%A4%B9%E0%A5%87%E0%A4%9F%E0%A5%8C%E0%A4%82%E0%A4%A1%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%95-%E0%A4%B5-%E0%A4%AC%E0%A4%B8-%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AC%E0%A4%B2%E0%A4%AF%E0%A5%8D-%E0%A4%A8%E0%A4%BF%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%B8%E0%A5%80%E0%A4%A4,अपराध,"कछलाथ्व षष्ठी ११४२, कात्तिक २४ बुधबाः",हेटौंडाय् ट्रक व बस न्याबलय् निम्ह सीत,"हेटौँडाया नवलपुरय् वंगु चान्हय् ट्रक व बस न्याबलय् निम्ह सीगु दु । दुर्घटनाय् १६म्ह घाःपाः जूगु दु ।  सीपिंलय् बसय् सवार निम्ह मिजं जूगुलिइ उमिगु सनाखत जुइ फूगु मदुनि । जनकपुरं येँय् वयाच्वंगु ना ७ ख ८७६ ल्याःया रात्रि बसयात अःखः दिशां वंगु ट्रकं ठककर बिउबलय् दुर्घटना जूगु खः ।  दुर्घटनाय् घाःपाः जूपिनि हेटौँडाया अस्पतालय् वासः जुयाच्वंगुृ दु । अथेहे कैलालीइ वंगु चान्हय् छम्ह ल्याम्हयात स्यागु विरोधय् स्थानीयं पूर्वपश्चिम राजमार्ग अवरुद्ध याःगु दु । कैलाली, लम्कीया भुपेन्द्र बडुवालयात वंगु चान्हय् टीकापुर नगरपालिका–१ य् छुरां सुया स्यागु खः ।  अपराधीयात ज्वना कारवाही यायेत माग यासें स्थानीय वासिन्दां लम्कीचुहाय् राजमार्ग अवरुद्ध याःगु खः । राजमार्ग अवरुद्ध जुइधुंका सवारी ज्वलंत लम्कीइ हे दिकातःगु दुसा सलंसः यात्रुत अलपत्रय् लाःगु दु ।  मंगलबाः चान्हय् टीकापुरया सिद्धार्थ होटल लिक्कसं निगू पुचः दथुइ जूगु ल्वापुइ २२दँया बडुवालयात छुरां सुया स्यागु खः । प्रहरीं स्यागुलिइ दुथ्यागु आशंकाय् ४म्हसित नियन्त्रणय् कया अनुसन्धान न्ह्याकुगु दु ।  "
https://www.lahananews.com//%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%B0%E0%A5%80%E0%A4%82-%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A4%B5%E0%A4%A8%E0%A4%82-%E0%A4%A4%E0%A4%83%E0%A4%A7%E0%A4%82%E0%A4%97%E0%A5%81-%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%96%E0%A4%AF%E0%A5%8D-%E0%A4%9A%E0%A4%B0%E0%A5%87%E0%A4%B6-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,"कछलाथ्व दशमी ११४२, कार्तिक २८ आईतवाः",प्रहरीं चितवनं तःधंगु ल्याखय् चरेश ज्वन,प्रहरीं चितवनया रत्ननगरं सच्छि व ८४गू किलो लागु वासः चरेश बरामद याःगु दु ।  इलाका प्रहरी ज्याकु टाँडीया कथं रत्ननगर ३ शान्तिचोक लिक्कसंया किराना पसःया गोदामय् सुचुकातःगु उगु परिमाणया चरेश बरामद याःगु खः । च्यवनप्रासया सच्छि व ९२गः बट्टाय् ३२गू कार्टुनय् प्याक यानातःगु अवस्थाय् प्रहरीं चरेश लुइकुगु खः ।  रत्ननगर १५ माधवपुरया उद्धब अधिकारीं विष्णु पन्तया छेँ बालं कया संचालन याःगु गोदामय् चरेश लूगु खः । गोदामय् चरेश दूगु जानकारी अधिकारीं हे प्रहरीयात बिउगु न्ह्यथंगु दु ।  चरेश सुचुकातःगु अभियोग् प्रहरीं ३म्हसित नियन्त्रणय् काःगु टाडी प्रहरीं जानकारी बिउगु दु ।
https://www.lahananews.com//node/8426,अपराध,"लहानान्युज | बछलागा सप्तमी ११४१, असार १७ बिहिवाः",म्ह्याय् यात बलात्कार यागु आरोपय् उप–सचिवयात प्रहरी ज्वन,म्ह्याय् यात बलात्कार यागु आरोपय् उप–सचिवयात प्रहरी ज्वन  नेपाल सरकारया छम्ह उप–सचिवं म्ह्याय् यात बलात्कार यागु आरोप ज्वंगु दु। पीडितम्ह म्ह्याय् न यलया प्रहरी परिसरय् उजुरी यायेवं वयात ज्वंगु दु । उम्ह मनू न स्वदँ प्यदँ निसे बलात्कार याना वयाच्वंगु दु धका पीडितम्ह म्ह्याय्म्हेसिया धागु दु। यलयार धोबीघाट च्वम्ह ४५ दँ दुम्ह उपसचिवयात प्रहरी ज्वना अनुसन्धान यागु दु।
https://www.lahananews.com//node/8280,अपराध,"लहानान्युज | बछलाथ्व दशमी ११४१,असार ६ आईतवाः",दलितयात कोठा मबिगु द्धपनय् छेथुवाःयात प्रहरी ज्वन,दलित जुगुलि कोठा बिइ माने मजुगु द्धपनय् छेँ थुवायात प्रहरीं ज्वंगु दु। सञ्चारकःमि रुपा सुनारयात कोठा मबिगु द्धपनय् प्रहरीं बबरमहलया सरस्वती प्रधानयात ज्वंगु खः। दलित जुगु कारण हे कोठा मबिगु धइगु जाहेरी वयेवं अनुसन्धानया लागि वयात ज्वनागु धका काठमाडौंया प्रहरी प्रमुख एसएसपी अशोक सिंह जानकारी बिगु दु। जातीय विभेद याना कोठा मबिगु धासे रुपां छेँ थुवा विरुद्ध महानगरीय प्रहरी वृत्त सिंहदरबारय् जाहेरी बिगु खः।
https://www.lahananews.com//%E0%A4%A1%E0%A5%8B%E0%A4%9C%E0%A4%B0%E0%A4%AF%E0%A4%BE-%E0%A4%AC%E0%A4%95%E0%A5%87%E0%A4%9F%E0%A4%82-%E0%A4%A8%E0%A4%95%E0%A4%BE-%E0%A4%B5%E0%A4%A1%E0%A4%BE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%AF%E0%A4%BE-%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE,अपराध,"लहानान्युज | बछलागा ११४१ द्वितिया, असार १२ शनिबाः",डोजरया बकेटं नका वडाध्यक्षया हत्या,सर्लाहीया ईश्वरपुर नगरपालिका वडा नं. ३ या वडाध्यक्ष सूर्यकुमार श्रेष्ठया वंगु चान्ह्य् हत्या जूगु दु। प्रहरीया कथं वडाय् दूगु मुखलाल दास पुखुया सौन्दर्यकलाया निरीक्षण यायेत झाम्ह वडाध्यक्ष श्रेष्ठया डोजरया बकेटं नका स्याःगु खः । पुखु निरीक्षणया भ्mवलय् विवाद जुइवं ५५दँया श्रेष्ठया हत्या जूगु प्रहरीं न्ह्यथंगु दु जेसीभीया ठेकेदार प्रेम दाहाललिसें श्रेष्ठ पुखुया निरीक्षणया निति अन थ्यंगु खः । बजि नय्गु इलय् जेसीभीया चालक हर्कबहादुर तामाङ व वडाध्यक्ष दथुई विवाद ब्वलंगु खः । व लिपाः पुखु दयेकाच्वंगु थासय् थ्यंगु खः । विवाद लिपाः आक्रोशित चालक श्रेष्ठं छ्यने व छातीइ जेसीभीया बकेटं कयेका हत्या याःगु नगरपालिकाया मेयर मनोज देवकोटां धाल । वय्कया कथं वडाध्यक्ष श्रेष्ठयात स्याय् धुंका जमिनय् ल्हाका तामाङ बिस्युंवंगु खः । प्रहरीं दाहाल व चालक तामाङया ज्वंगु दु  श्रेष्ठया सीम्ह धाःसा चान्ह्य् जिल्ला अस्पताल मलंगवा यंकूगु दु ।
https://www.lahananews.com//node/8379,अपराध,"लहानान्युज | बछलागा चतुर्थी ११४१, असार १४ सोमवाः",टीएम तोडफोड यागु द्धपनय् प्रहरीं छम्हेसित ज्वंन,"बुढीगंगा गाउँपालिका–३ टंकी चोकय् एनआईसी एशिया बैंकयागु एटीएम तोडफोड यागु द्धपनय् प्रहरीं छम्हेसित ज्वंगु दु। सुनसरी दुहबी नगरपालिका–९ छेँ दुम्ह २४ दँयाम्ह मो. ईम्तियाजयात प्रहरीं ज्वंगु खः। उम्हेसिया एटिएम तोडफोड याःगु अवस्थाय् सिआरभी पोष्ट बाँसबारीपाखे खटे जुपि प्रहरीं ज्वंगु खः। वम्ह उम्ह मनूयाके छगः ताँ तछ्यात प्रयोग यायेगु नमूगःचा, छगु पेचकस, छगः छिना व को.३९ प ४८६४ नम्बरया मोटरसाइकल बरामद यागु दु। थुकियागु सम्बन्धय् प्रहरीं थप अनुसन्धान याना वयाच्वंगु दु।"
